Company,Location,Month,Type,Date,Particulars,Voucher Type,Voucher No.,Reference Invoice Number,Narration,Transaction Type,Amount,ledger_id
O-tec,Surat,2025-11,journal,04/11/2025,GANGA FASHION PVT LTD,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001b439,SPARE/25-26/1417,,Cr,2892.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000ca5
O-tec,Surat,2025-11,journal,04/11/2025,GANGA FASHION PVT LTD,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001b43a,HAND/25-26/74,25000@2%,Cr,500.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000ca5
O-tec,Surat,2025-11,journal,04/11/2025,BINAYAK TEX PROCESSORS LTD.,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001b569,SPARE/25-26/1483,,Cr,241.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000aa3
O-tec,Surat,2025-11,journal,04/11/2025,AARNAV FASHIONS LIMITED,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001fe97,SPARE/25-26/1143,,Cr,36.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000961
O-tec,Surat,2025-11,journal,04/11/2025,AARNAV FASHIONS LIMITED,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001fe97,SPARE/25-26/1195,,Cr,259.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000961
O-tec,Surat,2025-11,journal,04/11/2025,AARNAV FASHIONS LIMITED,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001fe97,SPARE/25-26/1240,,Cr,54.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000961
O-tec,Surat,2025-11,journal,04/11/2025,ORANGE O TEC PRIVATE LIMITED(NOIDA),Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001b891,HD/HG/24-25/102,,Dr,150000.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000107f
O-tec,Surat,2025-11,journal,04/11/2025,ORANGE O TEC PRIVATE LIMITED(NOIDA),Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001b891,HD/HG/24-25/116,,Dr,793670.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000107f
O-tec,Surat,2025-11,journal,04/11/2025,KAYTEX FABRICS LIMITED,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001b891,INK/25-26/5953,,Cr,925120.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00003879
O-tec,Surat,2025-11,journal,04/11/2025,KAYTEX FABRICS PRIVATE LIMITED,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001b891,INK/24-25/7618,,Cr,18550.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000032ce
O-tec,Surat,2025-11,journal,05/11/2025,BALAJI GRAPHICS-MACHINE,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001b4c1,,,Dr,1549440.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000a67
O-tec,Surat,2025-11,journal,05/11/2025,BALAJI GRAPHICS,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001b4c1,INK/24-25/8613,,Cr,33351.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000a66
O-tec,Surat,2025-11,journal,05/11/2025,BALAJI GRAPHICS,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001b4c1,INK/24-25/8965,,Cr,429520.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000a66
O-tec,Surat,2025-11,journal,05/11/2025,BALAJI GRAPHICS,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001b4c1,INK/25-26/2107,,Cr,81745.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000a66
O-tec,Surat,2025-11,journal,05/11/2025,BALAJI GRAPHICS,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001b4c1,INK/25-26/2182,,Cr,9440.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000a66
O-tec,Surat,2025-11,journal,05/11/2025,BALAJI GRAPHICS,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001b4c1,INK/25-26/2473,,Cr,218890.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000a66
O-tec,Surat,2025-11,journal,05/11/2025,BALAJI GRAPHICS,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001b4c1,INK/25-26/2474,,Cr,120714.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000a66
O-tec,Surat,2025-11,journal,05/11/2025,BALAJI GRAPHICS,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001b4c1,INK/25-26/2475,,Cr,119062.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000a66
O-tec,Surat,2025-11,journal,05/11/2025,BALAJI GRAPHICS,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001b4c1,INK/25-26/3109,,Cr,337480.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000a66
O-tec,Surat,2025-11,journal,05/11/2025,BALAJI GRAPHICS,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001b4c1,INK/25-26/3110,,Cr,141246.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000a66
O-tec,Surat,2025-11,journal,05/11/2025,BALAJI GRAPHICS,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001b4c1,INK/25-26/4164,,Cr,57992.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000a66
O-tec,Surat,2025-11,journal,05/11/2025,BALAJI GRAPHICS,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001b4c4,INK/25-26/610,,Cr,383500.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000a66
O-tec,Surat,2025-11,journal,05/11/2025,BALAJI GRAPHICS,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001b4c4,INK/25-26/614,,Cr,13511.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000a66
O-tec,Surat,2025-11,journal,05/11/2025,BALAJI GRAPHICS,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001b4c4,INK/25-26/932,,Cr,48852.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000a66
O-tec,Surat,2025-11,journal,05/11/2025,BALAJI GRAPHICS,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001b4c4,INK/25-26/986,,Cr,53336.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000a66
O-tec,Surat,2025-11,journal,05/11/2025,BALAJI GRAPHICS,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001b4c4,INK/25-26/4164,,Cr,61778.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000a66
O-tec,Surat,2025-11,journal,05/11/2025,BALAJI GRAPHICS,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001b4c4,INK/25-26/4165,,Cr,122720.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000a66
O-tec,Surat,2025-11,journal,05/11/2025,BALAJI GRAPHICS,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001b4c4,INK/25-26/5140,,Cr,24303.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000a66
O-tec,Surat,2025-11,journal,05/11/2025,ORANGE O TEC PVT. LTD (DELHI),Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001b4ef,,NEFT/KKBKH25309834697/D K KNITWEARS/KOTAK MAHINDRA BANK /Payment(THIS AMOUNT CREDIT IN DELHI BANK ACCOUNT),Dr,73750.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00001080
O-tec,Surat,2025-11,journal,05/11/2025,D K KNITWEARS,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001b4ef,HEAD/25-26/199,NEFT/KKBKH25309834697/D K KNITWEARS/KOTAK MAHINDRA BANK /Payment(THIS AMOUNT CREDIT IN DELHI BANK ACCOUNT),Cr,73750.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000390b
O-tec,Surat,2025-11,journal,06/11/2025,GOKUL TEX PRINTS PVT. LTD.,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001b4b8,HD/HG/25-26/139,,Cr,422.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000cd3
O-tec,Surat,2025-11,journal,06/11/2025,GOKUL TEX PRINTS PVT. LTD.,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001bf10,INK/25-26/2515,,Cr,359.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000cd3
O-tec,Surat,2025-11,journal,06/11/2025,GOKUL TEX PRINTS PVT. LTD.,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001bf10,INK/25-26/2831,,Cr,340.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000cd3
O-tec,Surat,2025-11,journal,06/11/2025,SWATI SYNTHETICS,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001b782,HAND/25-26/46,,Cr,500.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000013e3
O-tec,Surat,2025-11,journal,06/11/2025,RK FASHION ART MACHINE,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001b5d7,NOIDA,,Dr,25000.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000011f9
O-tec,Surat,2025-11,journal,06/11/2025,ORANGE O TEC PRIVATE LIMITED(NOIDA),Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001b5d7,,,Cr,25000.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000107f
O-tec,Surat,2025-11,journal,06/11/2025,H R FASHIONS-MACHINE,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001b5da,NOIDA,,Dr,32479.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000039b1
O-tec,Surat,2025-11,journal,06/11/2025,ORANGE O TEC PRIVATE LIMITED(NOIDA),Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001b5da,,,Cr,32479.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000107f
O-tec,Surat,2025-11,journal,06/11/2025,BINAYAK TEX PROCESSORS LTD.,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001b5dd,SER/25-26/82,,Cr,700.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000aa3
O-tec,Surat,2025-11,journal,07/11/2025,VERONICA DIGITAL,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001b5bd,INK/25-26/2177,,Cr,723.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000014dd
O-tec,Surat,2025-11,journal,07/11/2025,VERONICA DIGITAL,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001b5bd,INK/25-26/2445,,Cr,88.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000014dd
O-tec,Surat,2025-11,journal,07/11/2025,VERONICA DIGITAL,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001b5bd,INK/25-26/2446,,Cr,202.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000014dd
O-tec,Surat,2025-11,journal,07/11/2025,SWASTIK DIGITAL,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001b61f,INK/25-26/4221,,Cr,3060.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000013dd
O-tec,Surat,2025-11,journal,07/11/2025,SWASTIK DIGITAL,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001b620,INK/25-26/5338,,Cr,1561.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000013dd
O-tec,Surat,2025-11,journal,07/11/2025,SWASTIK DIGITAL,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001b620,INK/25-26/4600,,Cr,100.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000013dd
O-tec,Surat,2025-11,journal,07/11/2025,ORANGE O TEC PVT. LTD (DELHI),Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001b690,,,Dr,1000000.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00001080
O-tec,Surat,2025-11,journal,07/11/2025,J.P. PROCESSORS PVT. LTD.,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001b690,INK/25-26/1767,,Cr,300510.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000e44
O-tec,Surat,2025-11,journal,07/11/2025,J.P. PROCESSORS PVT. LTD.,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001b690,INK/25-26/1831,,Cr,306800.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000e44
O-tec,Surat,2025-11,journal,07/11/2025,J.P. PROCESSORS PVT. LTD.,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001b690,INK/25-26/2721,,Cr,392690.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000e44
O-tec,Surat,2025-11,journal,07/11/2025,PIONEER DYEING PVT LTD,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001b6bb,SPARE/25-26/1210,,Cr,46.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000010e8
O-tec,Surat,2025-11,journal,07/11/2025,PIONEER DYEING PVT LTD,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001b6bc,SPARE/25-26/1387,,Cr,149.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000010e8
O-tec,Surat,2025-11,journal,07/11/2025,PIONEER DYEING PVT LTD,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001b6bd,SPARE/25-26/1141,,Cr,333.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000010e8
O-tec,Surat,2025-11,journal,07/11/2025,PIONEER DYEING PVT LTD,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001b6bf,INK/25-26/5173,,Cr,910.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000010e8
O-tec,Surat,2025-11,journal,07/11/2025,PIONEER DYEING PVT LTD,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001b6c0,INK/25-26/5173,,Cr,244.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000010e8
O-tec,Surat,2025-11,journal,08/11/2025,ORANGE O TEC PVT. LTD (DELHI),Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001b777,,,Dr,100000.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00001080
O-tec,Surat,2025-11,journal,08/11/2025,BHOLE NATH HOSIERY MILLS-MACHINE,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001b777,MC/25-26/5_6,,Cr,100000.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000a93
O-tec,Surat,2025-11,journal,08/11/2025,GOPAL HOME FURNISHING,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001bb34,NOIDA,,Dr,100000.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000034a3
O-tec,Surat,2025-11,journal,08/11/2025,ORANGE O TEC PRIVATE LIMITED(NOIDA),Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001bb34,,,Cr,100000.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000107f
O-tec,Surat,2025-11,journal,10/11/2025,ORANGE O TEC PRIVATE LIMITED(NOIDA),Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001b850,,,Dr,53600.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000107f
O-tec,Surat,2025-11,journal,10/11/2025,STAR VINTAGE HOME TEXTILES,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001b850,SPARE/25-26/1535,,Cr,53600.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000013a0
O-tec,Surat,2025-11,journal,11/11/2025,KAYTEX FABRICS LIMITED,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001b8c9,INK/25-26/6818,,Cr,355788.72,a4e100d1-3b6f-4193-876a-c754f1a74552-00003879
O-tec,Surat,2025-11,journal,11/11/2025,KAYTEX FABRICS LIMITED,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001b8c9,SPARE/25-26/1323,,Cr,27730.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00003879
O-tec,Surat,2025-11,journal,11/11/2025,KAYTEX FABRICS LIMITED,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001b8c9,INK/25-26/6155,,Cr,296652.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00003879
O-tec,Surat,2025-11,journal,11/11/2025,KAYTEX FABRICS LIMITED,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001b8c9,INK/25-26/6819,,Cr,84960.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00003879
O-tec,Surat,2025-11,journal,11/11/2025,KAYTEX FABRICS LIMITED,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001b8c9,HD/HG/25-26/297,,Cr,322673.28,a4e100d1-3b6f-4193-876a-c754f1a74552-00003879
O-tec,Surat,2025-11,journal,11/11/2025,RAMLAXMAN INDUSTRIES PVT LTD,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001ddbb,INK/25-26/3646,,Dr,0.50,a4e100d1-3b6f-4193-876a-c754f1a74552-000011b6
O-tec,Surat,2025-11,journal,12/11/2025,HSS TEXTILE PRIVATE LIMITED-MACHINE,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001c651,MC/24-25/157-BALA AFT 6 MONTHS,3360000/- @ 0.1%,Cr,3360.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000345f
O-tec,Surat,2025-11,journal,12/11/2025,VARDHMAN CREATIONS P LTD,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001b9c3,NOIDA,,Dr,293820.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00006f6b
O-tec,Surat,2025-11,journal,12/11/2025,ORANGE O TEC PRIVATE LIMITED(NOIDA),Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001b9c3,,,Cr,293820.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000107f
O-tec,Surat,2025-11,journal,13/11/2025,ANGARIKA DIGITEX PVT LTD,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001b7e0,INK/25-26/2372,,Cr,4023.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000009ee
O-tec,Surat,2025-11,journal,13/11/2025,GLAMY FABRICS,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001c0b5,TCS-MAR'25,260000@0.1%,Cr,260.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000339c
O-tec,Surat,2025-11,journal,14/11/2025,INDOCOUNT INDUSTRIES LTD,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001bb1c,INK/25-26/4673,,Cr,144.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000da5
O-tec,Surat,2025-11,journal,14/11/2025,INDOCOUNT INDUSTRIES LTD,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001bb1c,INK/25-26/3459,,Cr,1048.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000da5
O-tec,Surat,2025-11,journal,15/11/2025,MAHEK SUITS,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001bbaa,SPARE/25-26/873,,Cr,1145.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000f31
O-tec,Surat,2025-11,journal,15/11/2025,BISHEN DYEING PRINTING & WEAVING MILLS(MACHINE),Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-000219b7,,68666000@0.1%_AS PER 26AS,Cr,68666.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000aa5
O-tec,Surat,2025-11,journal,15/11/2025,GLAMY FABRICS,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001c0ad,INK/25-26/6413,98000@.01%,Cr,98.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000339c
O-tec,Surat,2025-11,journal,17/11/2025,VERONICA DIGITAL,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001bbcd,INK/25-26/2727,,Cr,318.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000014dd
O-tec,Surat,2025-11,journal,17/11/2025,VERONICA DIGITAL,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001bbcd,INK/25-26/3015,,Cr,186.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000014dd
O-tec,Surat,2025-11,journal,17/11/2025,VINNY OVERSEAS LIMITED,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001bd19,INK/25-26/4565,,Cr,218.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000014f8
O-tec,Surat,2025-11,journal,17/11/2025,VINNY OVERSEAS LIMITED,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001bd19,INK/25-26/4846,,Cr,168.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000014f8
O-tec,Surat,2025-11,journal,17/11/2025,VINNY OVERSEAS LIMITED,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001bd19,INK/25-26/4951,,Cr,252.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000014f8
O-tec,Surat,2025-11,journal,17/11/2025,VINNY OVERSEAS LIMITED,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001bd19,INK/25-26/5014,,Cr,235.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000014f8
O-tec,Surat,2025-11,journal,17/11/2025,VINNY OVERSEAS LIMITED,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001bd19,INK/25-26/5267,,Cr,235.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000014f8
O-tec,Surat,2025-11,journal,17/11/2025,VINNY OVERSEAS LIMITED,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001bd19,SPARE/25-26/1339,,Cr,66.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000014f8
O-tec,Surat,2025-11,journal,17/11/2025,SHIVRAM PROCESSORS,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001c1ea,INK/25-26/4661,1997149*0.1%,Cr,1997.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000012dd
O-tec,Surat,2025-11,journal,19/11/2025,SURYA TEX PRINTS PRIVATE LIMITED,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001c100,INK/25-26/3371,,Cr,104.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000013d0
O-tec,Surat,2025-11,journal,19/11/2025,SURYA TEX PRINTS PRIVATE LIMITED,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001c100,INK/25-26/3372,,Cr,52.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000013d0
O-tec,Surat,2025-11,journal,19/11/2025,SURYA TEX PRINTS PRIVATE LIMITED,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001c100,INK/25-26/3879,,Cr,41.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000013d0
O-tec,Surat,2025-11,journal,19/11/2025,SURYA TEX PRINTS PRIVATE LIMITED,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001c100,INK/25-26/3880,,Cr,28.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000013d0
O-tec,Surat,2025-11,journal,19/11/2025,SURYA TEX PRINTS PRIVATE LIMITED,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001c100,INK/25-26/4151,,Cr,45.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000013d0
O-tec,Surat,2025-11,journal,19/11/2025,SURYA TEX PRINTS PRIVATE LIMITED,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001c100,PAPER/567/25-26,,Cr,84.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000013d0
O-tec,Surat,2025-11,journal,19/11/2025,SURYA TEX PRINTS PRIVATE LIMITED,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001c101,PAPER/804/25-26,,Cr,538.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000013d0
O-tec,Surat,2025-11,journal,19/11/2025,INDOCOUNT INDUSTRIES LTD,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001bd96,INK/25-26/5368,126000@0.1%,Cr,126.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000da5
O-tec,Surat,2025-11,journal,19/11/2025,ANUPAM CREATION PVT. LTD.,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001d136,INK/25-26/6124,,Cr,999.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000a0d
O-tec,Surat,2025-11,journal,20/11/2025,ORANGE O TEC PRIVATE LIMITED(NOIDA),Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001bebb,,BEING RECEIVED AGAINST MACHINE,Dr,400000.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000107f
O-tec,Surat,2025-11,journal,20/11/2025,R.S. PRINTS,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001bebb,MC/25-26/116-ADV,BEING RECEIVED AGAINST MACHINE,Cr,400000.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00001216
O-tec,Surat,2025-11,journal,21/11/2025,SHRUTI FASHIONS PVT. LTD.,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001bdff,INK/25-26/3604,,Cr,252.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00001338
O-tec,Surat,2025-11,journal,21/11/2025,K3 FABRIC HUB  PVT LTD,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001c0db,SPARE/25-26/1291,,Cr,671.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000e4e
O-tec,Surat,2025-11,journal,21/11/2025,O FAB,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001c940,INK/25-26/3089,,Cr,0.50,a4e100d1-3b6f-4193-876a-c754f1a74552-000034eb
O-tec,Surat,2025-11,journal,22/11/2025,SHREYA ENTERPRISES,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001bfc1,NOIDA,,Dr,150000.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00001328
O-tec,Surat,2025-11,journal,22/11/2025,ORANGE O TEC PRIVATE LIMITED(NOIDA),Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001bfc1,,,Cr,150000.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000107f
O-tec,Surat,2025-11,journal,25/11/2025,MAHEK SUITS,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001c05e,INK/25-26/3329,,Cr,602.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000f31
O-tec,Surat,2025-11,journal,25/11/2025,MAHEK SUITS,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001c5a6,INK/25-26/3885,,Cr,359.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000f31
O-tec,Surat,2025-11,journal,25/11/2025,ORANGE O TEC PVT. LTD (DELHI),Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001c601,,,Dr,13743.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00001080
O-tec,Surat,2025-11,journal,25/11/2025,BHOLE NATH HOSIERY MILLS,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001c601,SPARE/25-26/1637,,Cr,13743.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00007355
O-tec,Surat,2025-11,journal,26/11/2025,VISHWESH KNITTING AND DYEING MILLS PVT LTD,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001c141,INK/25-26/4896,,Cr,167.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000150f
O-tec,Surat,2025-11,journal,26/11/2025,VISHWESH KNITTING AND DYEING MILLS PVT LTD,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001c141,SPARE/25-26/1290,,Cr,292.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000150f
